,type,gender,speaker,vowel,repetition,F0,F1,F2,F3,z0,z1,z2,z3,vowelChoice,vowelProb,typeChoice,typeProb
906,w,f,46,TRAP,1,225,1020,2030,2700,2.2307551487414186,8.646577181208054,13.11017543859649,15.003690987124465,TRAP,0.9998108368927795,w,0.9977677002361098
907,w,f,46,TRAP,2,225,1000,2200,2770,2.2307551487414186,8.527432432432432,13.648365384615385,15.170570824524313,TRAP,0.9999914986671429,w,0.9894961099007876
908,w,f,46,STRUT,1,225,788,1462,2920,2.2307551487414186,7.15787481804949,10.924184687317359,15.51204918032787,STRUT,0.978353856448588,w,0.9746392089634615
909,w,f,46,STRUT,2,217,736,1500,2900,2.1423794212218645,6.7890504451038565,11.092832369942197,15.467736625514403,STRUT,0.9989403249452078,c,0.6413536505746734
910,w,f,46,PALM,1,214,987,1330,2830,2.109070837166513,8.449121140142518,10.308085106382979,15.309728601252608,PALM,0.9984873909810463,w,0.9988150410525395
911,w,f,46,PALM,2,214,1009,1415,3080,2.109070837166513,8.581246210845404,10.71034074074074,15.853888888888891,PALM,0.8744417358073829,w,0.6749439793921782
912,w,f,46,THOUGHT,1,226,672,1084,2495,2.241756633119853,6.3151063829787235,9.017319316688567,14.484803591470259,THOUGHT,0.36857706858941036,m,0.5936657139066052
913,w,f,46,THOUGHT,2,209,627,1045,2504,2.053351775011526,5.967823734054889,8.793277870216306,14.508584229390681,STRUT,0.5746168167465121,m,0.7827572352512109
914,w,f,46,FOOT,1,250,500,1200,2450,2.502805429864253,4.9191869918699185,9.651012658227849,14.364444444444445,FOOT,0.9940497235964706,w,0.839915875386783
915,w,f,46,FOOT,2,230,460,1150,2880,2.285662100456621,4.566115702479338,9.383665594855305,15.423057851239669,FOOT,0.9568225847210161,w,0.9879142103467192
916,w,f,46,GOOSE,1,267,420,990,2860,2.6843107319263577,4.201176470588234,8.467254237288135,15.378008298755185,GOOSE,0.8196707986501643,w,0.9946504005343436
917,w,f,46,GOOSE,2,190,380,893,2920,1.839255813953488,3.8237606837606837,7.8616333683841555,15.51204918032787,GOOSE,0.9876905542986363,c,0.6360596191926088
918,w,f,46,NURSE,1,246,610,1630,2020,2.459691749773345,5.833463035019455,11.642785515320334,13.077085427135678,NURSE,0.9991605619240518,w,0.9904637971239145
919,w,f,46,NURSE,2,225,585,1700,1850,2.2307551487414186,5.632612966601178,11.92273224043716,12.487979002624673,NURSE,0.9999925497904463,w,0.5428155920029291
920,w,f,47,FLEECE,1,285,285,2900,3500,2.873496659242761,2.873496659242761,15.467736625514403,16.655897435897433,FLEECE,0.9999997398218029,w,0.8604933136714276
921,w,f,47,FLEECE,2,286,310,2900,3400,2.8839180765805876,3.131277533039648,15.467736625514403,16.47634328358209,FLEECE,0.9999973592245422,w,0.754310170276161
922,w,f,47,KIT,1,297,480,2670,3260,2.997944173681878,4.744098360655737,14.930626349892009,16.21340996168582,KIT,0.9758433322451594,w,0.5743673520302327
923,w,f,47,KIT,2,220,440,2620,3380,2.175596330275229,4.385166666666667,14.806724890829694,16.439625468164795,KIT,0.9728756489310315,w,0.6774290369248364
924,w,f,47,DRESS,1,173,550,2370,3140,1.6444631973745898,5.344701195219123,14.144295612009238,15.976549019607843,DRESS,0.971848179757497,w,0.907649342601735
925,w,f,47,DRESS,2,260,520,2340,3040,2.60990990990991,5.091451612903225,14.059627906976743,15.770479999999997,DRESS,0.5336265828480267,w,0.9917979808975378
926,w,f,47,TRAP,1,167,790,2180,3020,1.5749694405265633,7.171781818181818,13.587342995169083,15.728273092369479,TRAP,0.5065294484997467,w,0.9998058917964352
927,w,f,47,TRAP,2,280,840,2160,3020,2.82125,7.512999999999999,13.525728155339806,15.728273092369479,TRAP,0.9768005658081456,w,0.9950637073363606
928,w,f,47,STRUT,1,280,840,1400,2750,2.82125,7.512999999999999,10.640833333333333,15.123397027600848,STRUT,0.9434395547963109,w,0.9962278260815783
929,w,f,47,STRUT,2,270,760,1330,2950,2.716053811659193,6.961029411764705,10.308085106382979,15.57784114052953,STRUT,0.6809790796340426,w,0.7350833473989323
930,w,f,47,PALM,1,252,900,1290,2750,2.524303797468354,7.906713286713287,10.111507692307692,15.123397027600848,PALM,0.9334701930214109,w,0.9524611631481966
931,w,f,47,PALM,2,260,900,1240,3110,2.60990990990991,7.906713286713287,9.858875000000001,15.915581854043394,PALM,0.648127419509046,c,0.8065227730857868
932,w,f,47,THOUGHT,1,175,700,1050,2750,1.6675409836065576,6.525263157894736,8.822325581395349,15.123397027600848,THOUGHT,0.6552833725646574,w,0.6496336573896593
933,w,f,47,THOUGHT,2,190,720,1080,3030,1.839255813953488,6.672686567164178,8.994605263157895,15.749418837675352,THOUGHT,0.9527015986855506,c,0.9340686036903222
934,w,f,47,FOOT,1,286,540,1200,2860,2.8839180765805876,5.260959999999999,9.651012658227849,15.378008298755185,FOOT,0.7026195396594325,w,0.5606279152411444
935,w,f,47,FOOT,2,205,570,1200,2970,2.008591224018476,5.5101976284584975,9.651012658227849,15.62125760649087,THOUGHT,0.754795785517192,c,0.8000889484136945
936,w,f,47,GOOSE,1,328,400,980,2630,3.3133916083916084,4.014067796610169,8.406666666666666,14.831721132897602,GOOSE,0.5536857257184283,w,0.9978781946560069
937,w,f,47,GOOSE,2,290,440,990,2900,2.9255111111111107,4.385166666666667,8.467254237288135,15.467736625514403,GOOSE,0.8725633199904124,w,0.9806580659882517
938,w,f,47,NURSE,1,286,570,2000,2480,2.8839180765805876,5.5101976284584975,13.01040404040404,14.444954954954955,DRESS,0.7641232834229162,m,0.8661697672379981
939,w,f,47,NURSE,2,260,510,1850,2350,2.60990990990991,5.005668016194331,12.487979002624673,14.087981438515083,NURSE,0.9772312644854848,c,0.9121138238098501
940,w,f,48,FLEECE,1,170,340,2750,3120,1.6097652582159625,3.433217391304348,15.123397027600848,15.935984251968504,FLEECE,0.9841339818282332,w,0.9949001929534791
941,w,f,48,FLEECE,2,238,360,2760,3120,2.372993630573249,3.630172413793103,15.147033898305084,15.935984251968504,FLEECE,0.9285614005493028,w,0.9986161672175521
942,w,f,48,KIT,1,167,480,2390,2950,1.5749694405265633,4.744098360655737,14.200091954022987,15.57784114052953,KIT,0.909408254991016,w,0.9999394542681388
943,w,f,48,KIT,2,194,520,2450,3000,1.8846425255338903,5.091451612903225,14.364444444444445,15.685725806451613,DRESS,0.964927337583148,w,0.9998505282751717
944,w,f,48,DRESS,1,220,620,2520,2920,2.175596330275229,5.912713178294573,14.550625,15.51204918032787,DRESS,0.9162974754627473,w,0.9169947363608455
945,w,f,48,DRESS,2,222,620,2440,2880,2.197690192483959,5.912713178294573,14.337363636363635,15.423057851239669,DRESS,0.8835313214213132,w,0.8835984505554829
946,w,f,48,TRAP,1,222,1110,2160,2700,2.197690192483959,9.163517915309447,13.525728155339806,15.003690987124465,TRAP,0.9997777163022217,w,0.9996266212228556
947,w,f,48,TRAP,2,214,1070,1960,2750,2.109070837166513,8.937557755775579,12.875,15.123397027600848,TRAP,0.9962117328418729,w,0.995889297591117
948,w,f,48,STRUT,1,217,820,1240,2600,2.1423794212218645,7.377985611510791,9.858875000000001,14.75640350877193,PALM,0.9317921857113302,w,0.9049718264600466
949,w,f,48,STRUT,2,216,860,1300,2670,2.131286764705882,7.646099290780142,10.161104294478529,14.930626349892009,PALM,0.6917100982247607,w,0.7560318471389557
950,w,f,48,PALM,1,150,840,1110,2930,1.3759241706161136,7.512999999999999,9.163517915309447,15.534069529652351,PALM,0.9686225994762996,w,0.9714190759271488
951,w,f,48,PALM,2,170,850,1120,2850,1.6097652582159625,7.579786476868327,9.219090909090909,15.355343035343036,PALM,0.9948911233924446,w,0.975127528985018
952,w,f,48,THOUGHT,1,200,500,700,2930,1.9524074074074071,4.9191869918699185,6.525263157894736,15.534069529652351,THOUGHT,0.9707715844230136,w,0.912344649276121
953,w,f,48,THOUGHT,2,212,380,720,2700,2.0868139963167582,3.8237606837606837,6.672686567164178,15.003690987124465,GOOSE,0.8301992128656999,w,0.7842621289511175
954,w,f,48,FOOT,1,235,400,940,2820,2.3403189066059227,4.014067796610169,8.160137931034482,15.286778242677824,GOOSE,0.7116879020732036,w,0.9761750854958489
955,w,f,48,FOOT,2,214,380,860,2680,2.109070837166513,3.8237606837606837,7.646099290780142,14.955086206896551,GOOSE,0.8440586236471768,w,0.9984165639938488
956,w,f,48,GOOSE,1,196,330,760,2870,1.907272727272727,3.3334497816593887,6.961029411764705,15.400579710144926,GOOSE,0.9990010852995279,w,0.7342430793501142
957,w,f,48,GOOSE,2,188,350,710,2760,1.8164990689013034,3.532121212121212,6.599250936329588,15.147033898305084,GOOSE,0.9829113484607153,w,0.6023538585556933
958,w,f,48,NURSE,1,182,550,1780,2080,1.74797385620915,5.344701195219123,12.229839572192514,13.273168316831683,NURSE,0.9974596713421978,w,0.952498995955625
959,w,f,48,NURSE,2,201,600,1750,2000,1.9636649699213329,5.753593749999999,12.116226415094339,13.01040404040404,NURSE,0.9995249634913903,w,0.9826036001503066
960,w,f,49,FLEECE,1,200,320,2360,2980,1.9524074074074071,3.232807017543859,14.116203703703704,15.642834008097163,FLEECE,0.5907607004572176,m,0.5416361488004462
961,w,f,49,FLEECE,2,203,304,2380,3050,1.9861488673139156,3.0699293286219076,14.172258064516129,15.791457085828343,FLEECE,0.6704464465163079,m,0.5680485918688228
962,w,f,49,KIT,1,211,444,2220,2740,2.0756701980654073,4.421597337770382,13.708803827751197,15.099659574468085,KIT,0.9018810142557228,w,0.5131157822873398
963,w,f,49,KIT,2,210,420,2090,2780,2.064516129032258,4.201176470588234,13.305283950617284,15.194008438818564,KIT,0.99270674772137,m,0.6871684151729845
964,w,f,49,DRESS,1,200,500,2350,2830,1.9524074074074071,4.9191869918699185,14.087981438515083,15.309728601252608,DRESS,0.6240727463590213,w,0.9895587192552869
965,w,f,49,DRESS,2,200,600,2200,2700,1.9524074074074071,5.753593749999999,13.648365384615385,15.003690987124465,DRESS,0.9709994100813276,w,0.972859111186705
966,w,f,49,TRAP,1,192,845,1700,2300,1.8619702602230481,7.546452762923351,11.92273224043716,13.944882629107981,TRAP,0.8198974959784958,m,0.8261886053402884
967,w,f,49,TRAP,2,187,860,1724,2530,1.8051047973917094,7.646099290780142,12.016264929424539,14.576748329621381,TRAP,0.9804687446049224,w,0.9910137705709131
968,w,f,49,STRUT,1,200,720,1440,2380,1.9524074074074071,6.672686567164178,10.824823529411765,14.172258064516129,STRUT,0.6824648758468828,w,0.6768858142141981
969,w,f,49,STRUT,2,191,707,1470,2440,1.8506183170618316,6.577112860892388,10.96,14.337363636363635,STRUT,0.49631288681959684,m,0.516862741129842
970,w,f,49,PALM,1,200,700,1080,2420,1.9524074074074071,6.525263157894736,8.994605263157895,14.28283105022831,THOUGHT,0.4760916053037222,m,0.5237678063222216
971,w,f,49,PALM,2,192,767,1150,2590,1.8619702602230481,7.01061972863953,9.383665594855305,14.731076923076923,PALM,0.9233713465226913,m,0.6920276747722202
972,w,f,49,THOUGHT,1,200,600,860,2410,1.9524074074074071,5.753593749999999,7.646099290780142,14.255377574370709,THOUGHT,0.9500030869021805,w,0.5960862147750963
973,w,f,49,THOUGHT,2,200,600,900,2400,1.9524074074074071,5.753593749999999,7.906713286713287,14.227798165137616,THOUGHT,0.9760519362662464,m,0.5045314454548264
974,w,f,49,FOOT,1,210,546,1090,2400,2.064516129032258,5.311284916201117,9.05127868852459,14.227798165137616,FOOT,0.6658419177892347,w,0.5206441980007254
975,w,f,49,FOOT,2,210,462,1240,2310,2.064516129032258,4.5840462427745665,9.858875000000001,13.973770491803277,FOOT,0.8103609654776351,m,0.8056752258359795
976,w,f,49,GOOSE,1,257,360,930,2260,2.577880018042399,3.630172413793103,8.097439446366783,13.827962085308057,GOOSE,0.8873014271650116,m,0.9842370866830562
977,w,f,49,GOOSE,2,220,440,1100,2300,2.175596330275229,4.385166666666667,9.107581699346406,13.944882629107981,FOOT,0.8331831937048352,m,0.5613799007554494
978,w,f,49,NURSE,1,200,540,1400,1800,1.9524074074074071,5.260959999999999,10.640833333333333,12.304574468085109,NURSE,0.9999999944311102,w,0.779751599768594
979,w,f,49,NURSE,2,204,460,1350,1560,1.9973752310536044,4.566115702479338,10.404592145015107,11.351704545454545,NURSE,1.0,m,0.9667729560379154
980,w,f,50,FLEECE,1,203,406,2600,2945,1.9861488673139156,4.070532544378698,14.75640350877193,15.566931702344545,KIT,0.9950180850337965,w,0.9995612837445156
981,w,f,50,FLEECE,2,200,400,2600,3100,1.9524074074074071,4.014067796610169,14.75640350877193,15.895098814229248,KIT,0.7982119180702081,w,0.9451952151240385
982,w,f,50,KIT,1,200,460,2300,2800,1.9524074074074071,4.566115702479338,13.944882629107981,15.240588235294117,KIT,0.7407553544690615,w,0.744106702427828
983,w,f,50,KIT,2,210,420,2305,2835,2.064516129032258,4.201176470588234,13.959343493552169,15.321167883211679,KIT,0.9951858762545481,m,0.7111588161409831
984,w,f,50,DRESS,1,190,570,2100,2720,1.839255813953488,5.5101976284584975,13.337241379310345,15.051880341880342,DRESS,0.9726743373524175,w,0.9413458255817894
985,w,f,50,DRESS,2,207,538,2175,2880,2.0309921550530685,5.244131305044034,13.57199516324063,15.423057851239669,DRESS,0.9970894640887586,w,0.9987318090178173
986,w,f,50,TRAP,1,189,850,1853,2685,1.8278827361563519,7.579786476868327,12.49883031733543,14.967276641550052,TRAP,0.9986074184977458,w,0.999872971482051
987,w,f,50,TRAP,2,193,830,1800,2620,1.8733116581514164,7.445734767025089,12.304574468085109,14.806724890829694,TRAP,0.9997108174209031,w,0.9998266410947428
988,w,f,50,STRUT,1,200,720,1500,2560,1.9524074074074071,6.672686567164178,11.092832369942197,14.654424778761062,STRUT,0.6635750070143905,m,0.7619466643858777
989,w,f,50,STRUT,2,200,800,1400,2420,1.9524074074074071,7.241014492753622,10.640833333333333,14.28283105022831,STRUT,0.9782245837305231,w,0.9787587489029229
990,w,f,50,PALM,1,194,915,1280,2530,1.8846425255338903,8.002573913043477,10.061604938271605,14.576748329621381,PALM,0.9984007988111514,w,0.9906848528494491
991,w,f,50,PALM,2,206,723,1196,2600,2.019796860572484,6.694610510622437,9.629936628643852,14.75640350877193,PALM,0.5845556966899006,m,0.5257686942316627
992,w,f,50,THOUGHT,1,192,575,1073,2490,1.8619702602230481,5.551163708086785,8.954711506758985,14.471550561797752,STRUT,0.8571721714808961,m,0.9280218355391457
993,w,f,50,THOUGHT,2,200,600,1100,2600,1.9524074074074071,5.753593749999999,9.107581699346406,14.75640350877193,STRUT,0.51347108260194,m,0.6092689180033731
994,w,f,50,FOOT,1,202,520,1210,2420,1.9749121184088805,5.091451612903225,9.703470031545741,14.28283105022831,FOOT,0.985826733326612,w,0.8058791062963294
995,w,f,50,FOOT,2,212,468,1275,2550,2.0868139963167582,4.637660626029653,10.036537867078826,14.628647450110865,FOOT,0.5803438660044088,w,0.9839259913660703
996,w,f,50,GOOSE,1,207,370,1000,2470,2.0309921550530685,3.7273819742489263,8.527432432432432,14.41823927765237,GOOSE,0.5389007714272266,w,0.7910541649943943
997,w,f,50,GOOSE,2,205,330,970,2460,2.008591224018476,3.3334497816593887,8.345665529010239,14.391402714932125,FOOT,0.7871306369629681,w,0.8841887430584399
998,w,f,50,NURSE,1,200,560,1600,1900,1.9524074074074071,5.427777777777777,11.51943820224719,12.666632124352331,NURSE,0.9999837381519707,w,0.8741684011184703
999,w,f,50,NURSE,2,206,514,1540,1955,2.019796860572484,5.040064672594987,11.2664,12.857879948914432,NURSE,0.9999629109760226,c,0.7493502780118372
1000,w,f,51,FLEECE,1,240,380,2880,3360,2.3947272727272724,3.8237606837606837,15.423057851239669,16.402631578947364,FLEECE,0.9984969636641446,w,0.7358670828764216
1001,w,f,51,FLEECE,2,250,380,2820,3300,2.502805429864253,3.8237606837606837,15.286778242677824,16.28996197718631,FLEECE,0.967539889838036,w,0.9692621329301053
1002,w,f,51,KIT,1,233,514,2600,2930,2.3184860921112636,5.040064672594987,14.75640350877193,15.534069529652351,DRESS,0.8562900847681234,w,0.9998961388521685
1003,w,f,51,KIT,2,237,473,2660,2970,2.3621119708693668,4.682137279079326,14.906060606060604,15.62125760649087,KIT,0.8893483705642532,w,0.9998962193760882
1004,w,f,51,DRESS,1,223,567,2460,3122,2.2087219422812643,5.485540166204986,14.391402714932125,15.940055096418734,DRESS,0.9933758695446966,w,0.5127389974192341
1005,w,f,51,DRESS,2,224,521,2460,2920,2.2197435897435893,5.099991938734381,14.391402714932125,15.51204918032787,KIT,0.8574416613008253,w,0.9994527464571451
1006,w,f,51,TRAP,1,218,808,2070,2880,2.153461891643709,7.2960404624277455,13.240893300248139,15.423057851239669,TRAP,0.9997083717759568,w,0.9997078890067155
1007,w,f,51,TRAP,2,203,678,2420,3080,1.9861488673139156,6.360515542077331,14.28283105022831,15.853888888888891,DRESS,0.8372340396825482,w,0.9921542357582637
1008,w,f,51,STRUT,1,200,800,1340,2700,1.9524074074074071,7.241014492753622,10.356484848484847,15.003690987124465,STRUT,0.9480938912711457,w,0.9792103090785316
1009,w,f,51,STRUT,2,214,772,1280,2660,2.109070837166513,7.045885797950219,10.061604938271605,14.906060606060604,STRUT,0.9193135482585677,w,0.9587654744168667
1010,w,f,51,PALM,1,183,843,1190,2860,1.7594213719085394,7.5330859793078835,9.598222222222223,15.378008298755185,PALM,0.9929332811170126,w,0.9793348272743084
1011,w,f,51,PALM,2,205,740,1160,2780,2.008591224018476,6.817925925925925,9.437820512820513,15.194008438818564,PALM,0.5071000011991618,w,0.9063157869669666
1012,w,f,51,THOUGHT,1,222,623,1022,2700,2.197690192483959,5.936368563685636,8.658403755868546,15.003690987124465,THOUGHT,0.8222707822613983,w,0.5824134691150497
1013,w,f,51,THOUGHT,2,220,594,990,2640,2.175596330275229,5.705371965544244,8.467254237288135,14.856608695652174,THOUGHT,0.9642960215713972,w,0.8416828650807258
1014,w,f,51,FOOT,1,240,480,960,2820,2.3947272727272724,4.744098360655737,8.284246575342467,15.286778242677824,GOOSE,0.6871356664752959,w,0.9993229762445516
1015,w,f,51,FOOT,2,242,484,900,2640,2.4164214350590365,4.779345335515547,7.906713286713287,14.856608695652174,THOUGHT,0.6218907915774,w,0.986403254003419
1016,w,f,51,GOOSE,1,233,370,933,2520,2.3184860921112636,3.7273819742489263,8.116294503975112,14.550625,GOOSE,0.934695978211727,w,0.9517540939084924
1017,w,f,51,GOOSE,2,250,325,750,2500,2.502805429864253,3.2832385120350107,6.889741697416974,14.498026905829596,GOOSE,0.9998794150435037,w,0.9876794115349918
1018,w,f,51,NURSE,1,225,450,1680,2050,2.2307551487414186,4.476016597510373,11.843846153846153,13.175860349127182,NURSE,0.9999952942869915,w,0.9912915359831901
1019,w,f,51,NURSE,2,233,466,1630,1865,2.3184860921112636,4.619818631492168,11.642785515320334,12.542065359477125,NURSE,0.9999999849171933,c,0.45937375554416343
1020,w,f,52,FLEECE,1,200,320,2750,3100,1.9524074074074071,3.232807017543859,15.123397027600848,15.895098814229248,FLEECE,0.9883427059310462,w,0.9925012339377159
1021,w,f,52,FLEECE,2,178,356,2755,3200,1.7020767072029936,3.591053540587219,15.135227995758218,16.096356589147284,FLEECE,0.9628842620485902,w,0.9976486272995129
1022,w,f,52,KIT,1,194,388,2622,3050,1.8846425255338903,3.900272572402044,14.811732867743343,15.791457085828343,KIT,0.5148624530994954,w,0.9969892924063615
1023,w,f,52,KIT,2,194,426,2460,3040,1.8846425255338903,4.256697401508801,14.391402714932125,15.770479999999997,KIT,0.9561096186099867,w,0.9968923576082319
1024,w,f,52,DRESS,1,187,592,2242,2765,1.8051047973917094,5.689247648902821,13.774621608757734,15.158814814814814,DRESS,0.9993314060325883,w,0.998736978223636
1025,w,f,52,DRESS,2,191,535,2290,2870,1.8506183170618316,5.218837675350701,13.915858823529412,15.400579710144926,DRESS,0.9919591401698526,w,0.9981189680305881
1026,w,f,52,TRAP,1,188,750,2060,2770,1.8164990689013034,6.889741697416974,13.208457711442787,15.170570824524313,TRAP,0.9914577315163625,w,0.9988719680493271
